14.704 0 5.33519 0
15.1368 0.432736 5.23887 0.0963227
15.062 0.260787 5.2629 0.0605849
14.9802 0.20173 5.40226 0.145797
14.8258 0.21968 5.49876 0.148547
14.7299 0.203387 5.48151 0.12251
14.6804 0.178876 5.51714 0.109499
14.8322 0.216872 5.45739 0.112082
14.8695 0.194864 5.45693 0.0988478
14.9267 0.183427 5.40319 0.103466
14.92 0.166051 5.46243 0.110762
14.946 0.153798 5.44468 0.102657
15.0087 0.154749 5.43329 0.0951154
15.0148 0.143399 5.39377 0.0965192
14.988 0.136155 5.40401 0.090436
14.9617 0.130039 5.41073 0.0848618
14.9367 0.124691 5.42745 0.0814485
14.9762 0.124006 5.42258 0.0769449
14.9706 0.117427 5.42565 0.0728471
14.9082 0.127719 5.44032 0.0706491
14.9286 0.123192 5.42458 0.0690195
14.9353 0.117649 5.43391 0.0664656
14.9696 0.117522 5.43513 0.0635219
14.9508 0.11407 5.40696 0.067028
14.9676 0.110699 5.43051 0.0684702
14.9482 0.108122 5.43595 0.0660088
14.9365 0.104697 5.42975 0.0638191
14.9263 0.101397 5.41781 0.0626464
14.9153 0.0984615 5.43589 0.0630941
14.9164 0.0951291 5.43534 0.0609572
14.8817 0.0983296 5.43013 0.0591881
14.8859 0.0952992 5.42152 0.0579509
14.8797 0.0925725 5.41584 0.0564537
14.8548 0.0932057 5.40755 0.0553921
14.8372 0.0921973 5.41661 0.0545437
14.8436 0.0898329 5.42438 0.0535725
14.8327 0.0880485 5.42288 0.0521259
14.8313 0.085713 5.42455 0.0507632
14.8375 0.0837174 5.42831 0.0495869
14.8471 0.0821655 5.43307 0.0485653
14.8108 0.0879782 5.42978 0.0474802
14.8053 0.0860322 5.43953 0.04735
14.7927 0.0849464 5.43964 0.0462358
14.7999 0.0833042 5.4411 0.0451964
14.7826 0.0832439 5.4509 0.0452543
14.7798 0.081465 5.45412 0.0443766
14.7606 0.0819895 5.44944 0.0436737
14.7693 0.0807374 5.45588 0.0432372
14.7802 0.0798205 5.45915 0.0424709
14.7724 0.0785939 5.45292 0.0420762
14.7566 0.0786513 5.4573 0.0414751
14.7677 0.077919 5.45532 0.0407177
14.7371 0.0823139 5.45885 0.0400974
14.7492 0.0816713 5.45221 0.0399046
14.7517 0.0802114 5.44697 0.0395203
14.7576 0.0789884 5.45167 0.0390919
14.7674 0.0782049 5.45078 0.0384103
14.7747 0.0771914 5.45375 0.0378589
14.7723 0.0759112 5.45605 0.0372825
14.7661 0.0748938 5.45894 0.0367699
14.7693 0.0737283 5.46362 0.0364638
14.761 0.0730028 5.46633 0.0359729
14.7871 0.0764162 5.46555 0.035406
14.7916 0.0753477 5.4655 0.0348484
14.8054 0.0754454 5.4668 0.0343325
14.8174 0.0752664 5.47001 0.033961
14.8083 0.0746962 5.47166 0.0334906
14.8192 0.0744012 5.47108 0.0329995
14.8126 0.0736144 5.46819 0.0326453
14.8128 0.0725554 5.46532 0.0323037
14.8097 0.0715955 5.4678 0.0319419
14.8066 0.0706592 5.47039 0.0316016
14.8045 0.0697178 5.46975 0.0311723
14.7993 0.0689595 5.46631 0.0309405
14.8034 0.0681542 5.46643 0.0305254
14.8033 0.0672516 5.46701 0.0301267
14.8146 0.0673337 5.46555 0.0297688
14.8212 0.0667873 5.46493 0.0293912
14.8327 0.0669369 5.45853 0.0297135
14.833 0.0660954 5.4565 0.0294099
14.8284 0.0654365 5.44917 0.0299558
14.8273 0.0646422 5.44772 0.0296238
14.8452 0.066308 5.44489 0.0294008
14.8376 0.0659493 5.44664 0.0291015
14.8447 0.0655515 5.44217 0.0291029
14.8416 0.0648579 5.44236 0.0287632
14.8425 0.0641149 5.44156 0.0284421
14.8386 0.0635041 5.44953 0.0292258
14.8278 0.0637131 5.45153 0.028965
14.8196 0.0635262 5.45363 0.0287177
14.8211 0.0628418 5.44836 0.0288842
14.8195 0.0621762 5.44837 0.0285685
14.8254 0.0617847 5.44241 0.0288813
14.8348 0.0618536 5.44808 0.0291299
14.8371 0.0612413 5.44877 0.02883
14.8306 0.0609548 5.44209 0.0293007
14.8271 0.0604243 5.43793 0.0292933
14.8349 0.060318 5.43688 0.029012
14.8416 0.0600779 5.44006 0.0288926
14.8395 0.0595126 5.44111 0.0286216
