15.1228 0 4.59173 0
14.7095 0.413242 5.25797 0.666241
15.1736 0.521785 5.40271 0.410982
15.0824 0.380045 5.38632 0.291069
15.0433 0.296975 5.50669 0.255579
15.0381 0.242535 5.48717 0.20959
14.971 0.215661 5.4631 0.178765
15.0521 0.203608 5.42666 0.159045
14.9591 0.202218 5.43051 0.140318
14.9253 0.184011 5.40033 0.129083
14.8883 0.170503 5.41062 0.117213
14.9316 0.161557 5.37803 0.111854
14.951 0.149879 5.39756 0.104727
14.9843 0.142681 5.33178 0.117162
14.96 0.135031 5.31909 0.109809
15.022 0.140739 5.33362 0.10374
15.0037 0.133474 5.34374 0.0979709
15.092 0.153759 5.35438 0.0929786
15.114 0.147092 5.34435 0.0885197
15.1003 0.140216 5.36904 0.0875304
15.116 0.134298 5.38762 0.085308
15.0848 0.131786 5.38685 0.0813416
15.101 0.126956 5.37993 0.0780322
15.1051 0.121623 5.37935 0.0747124
15.1047 0.116657 5.4111 0.0783821
15.1129 0.112385 5.40316 0.0757246
15.0995 0.108973 5.42076 0.074961
15.093 0.105208 5.42155 0.0722386
15.087 0.101692 5.41033 0.0706007
15.0882 0.0982502 5.40618 0.0683332
15.0752 0.0959109 5.40877 0.0661431
15.0689 0.093079 5.41923 0.0648912
15.0306 0.0980096 5.41109 0.063418
15.0353 0.0951992 5.41653 0.0617644
15.0582 0.0952424 5.40868 0.0604857
15.0844 0.0961863 5.40673 0.0588139
15.1207 0.100348 5.40825 0.0572225
15.106 0.0987643 5.40572 0.0557538
15.0906 0.0974296 5.38825 0.0570457
15.0705 0.0970586 5.38068 0.0561147
15.0857 0.0958712 5.39118 0.0557265
15.0902 0.0936714 5.39847 0.0548705
15.1171 0.0953294 5.39997 0.0536002
15.1281 0.0937818 5.40835 0.0530347
15.1133 0.0928538 5.4155 0.0523331
15.125 0.0915576 5.41987 0.0513694
15.1141 0.0902434 5.43195 0.0516939
15.1262 0.0891685 5.43684 0.0508417
15.1277 0.0873422 5.43043 0.0502039
15.1298 0.0856025 5.43032 0.0491897
15.1111 0.0859655 5.43436 0.0483847
15.1092 0.0843165 5.43917 0.0476878
15.101 0.0831146 5.43655 0.0468527
15.0887 0.0824883 5.42626 0.047114
15.0814 0.0813008 5.42654 0.0462503
15.089 0.0801914 5.42871 0.0454689
15.0977 0.0792603 5.42768 0.0446759
15.1125 0.0792594 5.43428 0.0443911
15.1241 0.0787735 5.43908 0.0438953
15.1367 0.0784651 5.43934 0.0431583
15.1424 0.0773759 5.43391 0.042791
15.1407 0.0761362 5.438 0.0422929
15.1285 0.0759039 5.44122 0.0417407
15.1427 0.0760494 5.43697 0.0413023
15.157 0.0762143 5.43204 0.0409599
15.1473 0.0756737 5.43032 0.0403714
15.1306 0.0763711 5.43275 0.0398387
15.1308 0.0752399 5.43941 0.03981
15.1303 0.0741436 5.44299 0.0393911
15.1225 0.0734917 5.44658 0.0389905
15.1109 0.0733661 5.44589 0.0384435
15.1131 0.0723745 5.45075 0.0382158
15.1073 0.071611 5.4432 0.0384382
15.1128 0.0708445 5.44812 0.0382332
15.1143 0.0699112 5.44865 0.0377237
15.1119 0.0690297 5.45089 0.0372914
15.1082 0.0682265 5.44972 0.0368223
15.1041 0.0674686 5.4524 0.0364454
15.095 0.0672364 5.44904 0.0361373
15.0985 0.0664823 5.4519 0.0357968
15.0926 0.0659144 5.4589 0.0360384
15.091 0.0651263 5.45974 0.0356062
15.0915 0.0643391 5.46024 0.0351782
15.0827 0.0641796 5.45978 0.0347599
15.096 0.064796 5.46087 0.0343657
15.0969 0.0640449 5.45735 0.0341448
15.0835 0.0647193 5.46231 0.0341114
15.0799 0.0640786 5.46221 0.0337217
15.0807 0.0633602 5.46014 0.0334047
15.0781 0.0627066 5.45883 0.0330572
15.0709 0.0624391 5.46088 0.0327558
15.0683 0.0618083 5.45767 0.032557
15.067 0.0611541 5.46587 0.0332329
15.067 0.0605 5.46682 0.0328914
15.0664 0.0598627 5.46631 0.0325475
15.0604 0.0595434 5.46655 0.0322076
15.0608 0.0589278 5.46099 0.032354
15.0586 0.0583631 5.46452 0.0322161
15.0554 0.0578617 5.46554 0.0319053
15.0501 0.0575252 5.46502 0.031589
