0.109788 0.00050907 0.164682 0.000763605 -0.503818 0.00129721 -0.339136 0.00143435
0.109761 0.000501668 0.164641 0.000752502 -0.503779 0.00127703 -0.339138 0.0014114
0.109779 0.000494106 0.164669 0.000741159 -0.503803 0.00125714 -0.339134 0.00138917
0.109759 0.000486845 0.164639 0.000730268 -0.503731 0.00123972 -0.339092 0.00136828
0.109748 0.000479556 0.164621 0.000719334 -0.503616 0.0012262 -0.338995 0.00135091
0.109783 0.000473681 0.164675 0.000710522 -0.503559 0.00120911 -0.338884 0.00133518
0.109756 0.000467481 0.164633 0.000701221 -0.503394 0.00120262 -0.33876 0.00132122
0.10978 0.0004613 0.16467 0.00069195 -0.503246 0.00119416 -0.338576 0.00131482
0.109826 0.000456978 0.164739 0.000685468 -0.503221 0.00117724 -0.338483 0.0012993
0.109785 0.000452332 0.164678 0.000678498 -0.503155 0.00116244 -0.338477 0.00128088
0.109764 0.000446532 0.164645 0.000669798 -0.503112 0.00114697 -0.338467 0.001263
0.109762 0.000440375 0.164643 0.000660563 -0.503016 0.00113528 -0.338373 0.00124916
0.109776 0.000434606 0.164664 0.000651909 -0.502882 0.00112781 -0.338218 0.00124184
0.109788 0.000428942 0.164682 0.000643412 -0.502788 0.00111658 -0.338106 0.00123023
0.109814 0.000424062 0.164721 0.000636093 -0.502776 0.00110186 -0.338055 0.00121501
0.109807 0.000418572 0.164711 0.000627858 -0.502696 0.0010904 -0.337985 0.00120117
0.109825 0.000413544 0.164737 0.000620316 -0.502745 0.00107742 -0.338007 0.00118588
0.109815 0.00040839 0.164723 0.000612585 -0.502681 0.00106564 -0.337958 0.00117183
0.109768 0.000405999 0.164652 0.000608998 -0.502477 0.00107175 -0.337825 0.0011647
0.109828 0.000405396 0.164742 0.000608095 -0.502441 0.00105904 -0.337699 0.00115707
0.109857 0.000401508 0.164786 0.000602263 -0.502406 0.00104662 -0.33762 0.00114559
0.109781 0.000404016 0.164671 0.000606025 -0.502385 0.00103416 -0.337714 0.00113558
0.109806 0.000399973 0.164709 0.00059996 -0.502266 0.00102868 -0.337557 0.00113289
0.109873 0.000400886 0.164809 0.000601329 -0.50233 0.00101851 -0.337521 0.00112008
0.109884 0.000396342 0.164825 0.000594514 -0.5024 0.001009 -0.337574 0.00110827
0.109837 0.000394481 0.164756 0.000591721 -0.502374 0.000997663 -0.337618 0.00109634
0.10981 0.000390962 0.164714 0.000586443 -0.50222 0.000998253 -0.337505 0.00108964
0.109796 0.000386768 0.164695 0.000580151 -0.50205 0.00100148 -0.337355 0.00108773
0.109836 0.000384485 0.164754 0.000576728 -0.501932 0.000997319 -0.337178 0.00109013
0.109768 0.000386333 0.164651 0.0005795 -0.501794 0.000995801 -0.337143 0.00107865
0.109888 0.00040051 0.164831 0.000600765 -0.501815 0.000985125 -0.336983 0.00107876
0.109844 0.000398614 0.164765 0.000597921 -0.501884 0.000976942 -0.337119 0.00107565
0.109787 0.000398383 0.164681 0.000597575 -0.501818 0.000968747 -0.337137 0.00106431
0.109813 0.000395 0.164719 0.0005925 -0.501849 0.000958988 -0.33713 0.00105307
0.109788 0.000391631 0.164682 0.000587447 -0.501838 0.000949005 -0.337156 0.00104237
0.109792 0.00038759 0.164688 0.000581385 -0.501775 0.000941294 -0.337087 0.00103386
0.109757 0.000385223 0.164635 0.000577835 -0.501747 0.000932054 -0.337112 0.00102356
0.109776 0.000381795 0.164664 0.000572693 -0.50169 0.00092436 -0.337026 0.0010168
0.109798 0.000378627 0.164698 0.000567941 -0.50171 0.000915283 -0.337012 0.00100668
