-0.972228 0.00185231 0.333933 0.0142347 77.4216 1.73131 -0.0141632 0.0939728
-0.956468 0.00106076 0.396074 0.00744305 60.459 0.891606 -0.151348 0.0693801
-0.933313 0.00134356 0.412604 0.00483903 42.2497 0.870007 0.041536 0.0380878
-0.913032 0.00142528 0.424744 0.00764834 32.1714 0.831767 -0.0083128 0.0301767
-0.891422 0.00090164 0.428273 0.00671729 24.2275 0.678123 -0.0227032 0.0261431
-0.871504 0.000907282 0.436753 0.00568576 19.446 0.437576 0.0277802 0.0191881
-0.850224 0.00108426 0.444479 0.00470647 15.826 0.396463 -0.0202318 0.0162043
-0.826099 0.00074018 0.432496 0.00447535 12.4306 0.154105 0.0227864 0.0116048
-0.804873 0.00103863 0.437147 0.00308584 10.3146 0.234624 0.0063572 0.00828618
-0.781634 0.000616249 0.428877 0.00430117 8.50102 0.0762214 0.0047684 0.0099357
-0.76129 0.000688724 0.426623 0.00305234 7.27913 0.0980389 0.0094244 0.00634716
-0.739678 0.000437583 0.406763 0.00281947 6.33392 0.0624386 0.0090292 0.0053825
-0.722134 0.000851197 0.39682 0.00304621 5.63923 0.0801126 0.013939 0.00634774
-0.702077 0.000738243 0.382145 0.00262978 5.0239 0.0634027 0.0085426 0.00378606
-0.681381 0.000829509 0.374579 0.00159942 4.4233 0.0516669 0.0181014 0.00528992
-0.66359 0.000680032 0.357678 0.0021335 4.02664 0.0452371 0.007595 0.00448963
-0.646847 0.000837512 0.348482 0.00216718 3.72212 0.0287216 0.0142496 0.00287961
-0.629115 0.000621477 0.330238 0.0018468 3.27332 0.0373471 0.0136474 0.00304625
-0.613518 0.000725353 0.321528 0.00160094 2.95195 0.0331118 0.01112 0.00239753
-0.598717 0.000458022 0.305951 0.00158373 2.77812 0.0236472 0.0121866 0.00347184
-0.583529 0.000604766 0.292185 0.00141981 2.54061 0.0341697 0.0148562 0.00243384
-0.567423 0.000642982 0.283029 0.00140201 2.38061 0.0161756 0.0139192 0.00210277
-0.554754 0.00065955 0.268813 0.00132031 2.19106 0.0160495 0.0131128 0.00142991
-0.54134 0.000511867 0.258244 0.00122451 2.00779 0.0198623 0.0146536 0.00190249
-0.528686 0.000490764 0.248654 0.00122017 1.9058 0.0151258 0.0112424 0.0021799
-0.516522 0.000618941 0.236759 0.00114783 1.78932 0.0158952 0.0109566 0.00169544
-0.505636 0.000588944 0.230249 0.000903882 1.68346 0.0135302 0.013914 0.00169401
-0.493325 0.000478272 0.220488 0.000808014 1.60438 0.0124552 0.0140966 0.00200592
-0.482391 0.000395843 0.214347 0.000901912 1.5065 0.00753356 0.0132912 0.0017004
-0.472318 0.000552992 0.203704 0.000922617 1.42843 0.00887439 0.0112832 0.00192742
-0.46269 0.000418943 0.195519 0.000756266 1.36463 0.00740976 0.0097714 0.00121867
