1 -0.19578 -0.19578 0
2 -0.613905 -0.404842 0.209063
3 -0.289543 -0.366409 0.126673
4 -0.606501 -0.426432 0.107823
5 -0.635784 -0.468302 0.0934272
6 -0.583292 -0.487467 0.0786536
7 -0.476808 -0.485945 0.0664918
8 -0.505334 -0.488368 0.0576346
9 -0.483062 -0.487779 0.0508324
10 -0.210576 -0.460058 0.0532499
11 -0.557531 -0.468919 0.0489747
12 -0.418657 -0.464731 0.0449033
13 -0.216833 -0.445662 0.0454944
14 -0.609053 -0.457333 0.0437066
15 -0.353924 -0.450439 0.0412685
16 -0.51518 -0.454485 0.0388147
17 -0.35709 -0.448756 0.0369074
18 -0.638506 -0.459298 0.0363584
19 -0.51646 -0.462306 0.0345229
20 -0.425719 -0.460477 0.0328024
21 -0.531518 -0.46386 0.0313842
22 -0.627995 -0.47132 0.0308397
23 -0.442097 -0.47005 0.0294957
24 -0.416527 -0.46782 0.0283279
25 -0.327526 -0.462208 0.0277446
26 -0.533402 -0.464946 0.0267964
27 -0.39715 -0.462435 0.0259069
28 -0.575173 -0.466462 0.0252871
29 -0.255699 -0.459194 0.0254589
30 -0.558263 -0.462496 0.0248164
31 -0.486838 -0.463281 0.0240153
32 -0.405114 -0.461464 0.0233237
33 -0.466029 -0.461602 0.0226063
34 -0.359038 -0.458585 0.0221378
35 -0.420281 -0.457491 0.0215238
36 -0.5062 -0.458844 0.0209611
37 -0.511534 -0.460268 0.0204364
38 -0.517984 -0.461787 0.0199492
39 -0.42218 -0.460771 0.0194575
40 -0.424972 -0.459876 0.0189859
41 -0.207958 -0.453732 0.0195099
42 -0.412175 -0.452743 0.0190654
43 -0.636573 -0.457018 0.0191013
44 -0.532062 -0.458723 0.0187399
45 -0.421552 -0.457897 0.0183373
46 -0.576999 -0.460486 0.0181202
47 -0.462128 -0.460521 0.0177305
48 -0.437087 -0.460033 0.0173641
49 -0.280833 -0.456376 0.0173948
50 -0.420506 -0.455659 0.0170584
51 -0.234353 -0.451319 0.0172745
52 -0.420145 -0.45072 0.0169497
53 -0.408328 -0.44992 0.016646
54 -0.398664 -0.448971 0.0163624
55 -0.419621 -0.448437 0.016071
56 -0.365279 -0.446952 0.0158511
57 -0.525648 -0.448333 0.0156316
58 -0.267233 -0.44521 0.0156739
59 -0.51714 -0.44643 0.0154541
60 -0.376167 -0.445259 0.0152394
61 -0.278344 -0.442522 0.0152353
62 -0.333151 -0.440758 0.015091
63 -0.335371 -0.439085 0.0149434
64 -0.424463 -0.438857 0.0147099
65 -0.617369 -0.441603 0.0147399
66 -0.660903 -0.444926 0.0148903
67 -0.516659 -0.445997 0.0147054
68 -0.410552 -0.445475 0.0144969
69 -0.0945535 -0.44039 0.0151636
70 -0.458676 -0.440651 0.0149477
71 -0.488511 -0.441325 0.0147511
72 -0.490731 -0.442011 0.0145609
73 -0.406141 -0.44152 0.0143685
74 -0.512098 -0.442473 0.014205
75 -0.558564 -0.444021 0.0140996
76 -0.653845 -0.446782 0.0141841
77 -0.585569 -0.448585 0.0141142
78 -0.399132 -0.447951 0.0139465
79 -0.381797 -0.447113 0.0137943
80 -0.341404 -0.445792 0.0136847
81 -0.395957 -0.445177 0.0135287
82 -0.488171 -0.445701 0.013373
83 -0.487913 -0.446209 0.0132207
84 -0.526108 -0.447161 0.0130969
85 -0.390602 -0.446495 0.012959
86 -0.630559 -0.448636 0.012985
87 -0.600591 -0.450382 0.0129532
88 -0.45447 -0.450429 0.0128053
89 -0.60625 -0.452179 0.0127811
90 -0.389075 -0.451478 0.0126577
91 -0.38874 -0.450789 0.0125368
92 -0.500134 -0.451325 0.0124114
93 -0.260819 -0.449277 0.0124469
94 -0.622093 -0.451115 0.0124503
95 -0.510458 -0.45174 0.0123343
96 -0.296128 -0.450119 0.0123123
97 -0.515742 -0.450795 0.0122035
98 -0.515232 -0.451453 0.0120962
99 -0.351668 -0.450445 0.0120158
100 -0.577152 -0.451712 0.0119623
101 -0.554107 -0.452726 0.0118866
