1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
9.64417e-05 -0.552715 -1.92626
9.64417e-05 -0.552715 -1.92626
9.64417e-05 -0.552715 -1.92626
9.64417e-05 -0.552715 -1.92626
9.64417e-05 -0.552715 -1.92626
9.64417e-05 -0.552715 -1.92626
9.64417e-05 -0.552715 -1.92626
9.64417e-05 -0.552715 -1.92626
0.903743 0.676927 3.73211
0.903743 0.676927 3.73211
0.903743 0.676927 3.73211
0.903743 0.676927 3.73211
0.903743 0.676927 3.73211
1.36022 1.28987 -1.01743
1.36022 1.28987 -1.01743
1.36022 1.28987 -1.01743
1.36022 1.28987 -1.01743
1.36022 1.28987 -1.01743
3.38221 1.39556 2.70522
3.38221 1.39556 2.70522
3.38221 1.39556 2.70522
2.52329 0.234519 -1.39399
2.52329 0.234519 -1.39399
2.52329 0.234519 -1.39399
2.52329 0.234519 -1.39399
2.52329 0.234519 -1.39399
2.52329 0.234519 -1.39399
2.52329 0.234519 -1.39399
1.91542 -2.00565 -2.00036
1.91542 -2.00565 -2.00036
1.46304 -0.31624 -2.69117
1.46304 -0.31624 -2.69117
0.430509 -0.262056 3.05001
0.430509 -0.262056 3.05001
0.430509 -0.262056 3.05001
0.430509 -0.262056 3.05001
0.430509 -0.262056 3.05001
0.430509 -0.262056 3.05001
2.3937 -4.52395 3.52169
2.3937 -4.52395 3.52169
2.3937 -4.52395 3.52169
2.3937 -4.52395 3.52169
2.3937 -4.52395 3.52169
2.3937 -4.52395 3.52169
-1.35102 4.29618 6.08811
0.939432 3.86797 7.44201
0.939432 3.86797 7.44201
0.939432 3.86797 7.44201
0.939432 3.86797 7.44201
0.939432 3.86797 7.44201
3.76522 -1.05697 3.35549
3.76522 -1.05697 3.35549
1.75874 -5.46617 -3.93745
1.75874 -5.46617 -3.93745
0.319156 -2.16654 8.20224
1.6224 -3.28871 7.25396
1.6224 -3.28871 7.25396
1.6224 -3.28871 7.25396
4.86684 0.23707 6.46487
2.50401 -4.59344 5.30927
0.553908 -6.26865 1.68858
0.553908 -6.26865 1.68858
0.553908 -6.26865 1.68858
0.553908 -6.26865 1.68858
0.553908 -6.26865 1.68858
-1.1863 -0.464025 2.88622
-1.1863 -0.464025 2.88622
-1.1863 -0.464025 2.88622
-1.1863 -0.464025 2.88622
-1.1863 -0.464025 2.88622
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.724699 0.211465 -0.653279
-0.015862 -0.116845 -4.36551
-0.015862 -0.116845 -4.36551
-0.015862 -0.116845 -4.36551
-0.015862 -0.116845 -4.36551
-0.015862 -0.116845 -4.36551
1.56244 2.67051 1.0074
2.06714 3.03799 0.926571
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
-0.761959 0.58038 2.32708
3.06658 -0.162694 4.17074
3.06658 -0.162694 4.17074
-1.60963 1.25287 3.4699
-1.60963 1.25287 3.4699
-1.60963 1.25287 3.4699
-1.60963 1.25287 3.4699
-1.60963 1.25287 3.4699
-1.60963 1.25287 3.4699
3.06444 0.673908 4.04225
3.06444 0.673908 4.04225
3.06444 0.673908 4.04225
3.06444 0.673908 4.04225
3.06444 0.673908 4.04225
3.06444 0.673908 4.04225
3.06444 0.673908 4.04225
2.27567 2.40444 4.61277
2.27567 2.40444 4.61277
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
1.50596 3.6825 2.63466
-2.80523 2.4437 2.25553
-2.80523 2.4437 2.25553
-2.80523 2.4437 2.25553
-2.80523 2.4437 2.25553
-3.98303 -1.20543 2.56973
-6.56269 1.67128 8.08401
-6.56269 1.67128 8.08401
-6.56269 1.67128 8.08401
-6.56269 1.67128 8.08401
-6.56269 1.67128 8.08401
-8.38831 0.167088 7.14441
-5.97567 -0.555424 4.85166
-5.97567 -0.555424 4.85166
-2.357 3.61795 3.13715
1.83611 -2.33418 6.31985
1.83611 -2.33418 6.31985
1.83611 -2.33418 6.31985
-3.21099 -4.04671 6.35364
-1.98517 -6.09604 0.920931
1.15884 -6.4203 1.60948
3.5954 -2.88871 3.12662
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
2.30551 -1.66425 3.30004
3.1911 -0.468085 -1.71624
3.1911 -0.468085 -1.71624
3.1911 -0.468085 -1.71624
3.1911 -0.468085 -1.71624
4.89548 -3.15155 -2.46676
0.120804 -2.93374 -4.69028
0.120804 -2.93374 -4.69028
1.70616 -2.14147 -3.60014
1.70616 -2.14147 -3.60014
1.70616 -2.14147 -3.60014
1.70616 -2.14147 -3.60014
1.70616 -2.14147 -3.60014
-1.96126 1.93813 -1.51223
