1 1 1
1 1 1
0.35795 1.02927 0.452798
-0.584113 0.980462 0.140713
-0.188574 0.803103 1.08241
-0.117187 0.760619 1.35515
0.527103 1.14926 1.09084
0.518898 1.39157 0.940379
1.11196 0.318958 1.38727
1.11196 0.318958 1.38727
1.11196 0.318958 1.38727
1.11196 0.318958 1.38727
1.11196 0.318958 1.38727
1.11196 0.318958 1.38727
1.00335 0.326365 0.486847
1.1693 0.0947402 0.45086
0.634189 0.196776 0.992551
0.423139 0.528805 -0.0232085
0.846358 0.885701 0.554041
0.218248 1.60872 1.1542
0.38293 1.51854 0.999721
0.388722 1.48648 -0.438748
0.388722 1.48648 -0.438748
0.43904 0.860276 -0.620776
0.123156 0.717552 -0.188181
0.123156 0.717552 -0.188181
0.644737 0.0192378 -1.1502
0.644737 0.0192378 -1.1502
0.224818 -0.0519824 -1.32168
-0.0684847 0.0763904 -0.788384
0.0332173 0.0718802 -1.80825
0.0332173 0.0718802 -1.80825
0.0332173 0.0718802 -1.80825
-0.80034 -0.32635 -1.21083
0.486869 0.330111 -0.886606
-0.095562 0.431351 -0.772875
-0.095562 0.431351 -0.772875
-0.299863 0.147151 -1.26699
-0.299863 0.147151 -1.26699
-0.299863 0.147151 -1.26699
-0.277879 0.178509 -1.92314
-0.694945 -0.38058 -1.44702
-0.820537 -0.644829 -0.405026
-0.820537 -0.644829 -0.405026
-0.820537 -0.644829 -0.405026
-0.970042 -0.517877 -0.372069
-0.970042 -0.517877 -0.372069
-0.970042 -0.517877 -0.372069
-0.678391 -0.78988 0.494088
-0.32755 -0.145757 1.07039
0.69143 -0.350642 0.814786
0.522938 -0.938726 1.05002
0.522938 -0.938726 1.05002
0.100288 -1.47205 0.157512
-0.216008 -1.06837 -0.0342796
-0.801903 -0.679558 0.852288
-0.82444 -0.905639 1.3313
-0.962666 -0.940846 0.580235
-0.962666 -0.940846 0.580235
-0.962666 -0.940846 0.580235
-1.27722 -1.22654 1.36494
-1.30353 -0.957185 1.813
-1.30353 -0.957185 1.813
-1.41426 -1.49812 1.84995
-1.41426 -1.49812 1.84995
-1.53016 -1.28537 1.46724
-0.806404 -0.55754 2.13087
-0.806404 -0.55754 2.13087
-0.796248 0.127711 1.59725
-0.58785 0.327133 0.888448
-1.453 0.956545 1.04852
-1.34985 0.364668 0.687114
-1.34985 0.364668 0.687114
-1.34985 0.364668 0.687114
-1.35952 -0.118133 0.762291
-1.35952 -0.118133 0.762291
-1.35952 -0.118133 0.762291
-1.19555 -0.332532 1.43563
-0.707872 -1.05949 1.40291
-0.0759641 -1.30522 1.6924
-0.30075 -1.73558 1.50274
0.0299864 -1.46772 0.93637
-0.162156 -1.41598 0.678679
-0.162156 -1.41598 0.678679
-0.162156 -1.41598 0.678679
0.0664537 -1.88265 0.222391
0.0664537 -1.88265 0.222391
0.0664537 -1.88265 0.222391
0.0664537 -1.88265 0.222391
-0.52002 -2.10944 -0.243769
-0.174733 -2.10981 0.37068
-0.0316539 -2.50463 0.0787845
-0.393946 -2.46452 -0.323463
-0.698592 -2.23198 0.207264
0.31393 -2.07672 0.524883
1.15039 -1.54688 -0.220342
1.53455 -1.42471 -0.000384171
1.71711 -1.27739 -0.727824
1.92296 -1.38842 -0.983182
1.92296 -1.38842 -0.983182
0.988806 -1.69403 -0.785422
0.988806 -1.69403 -0.785422
-0.22891 -0.624423 -1.43169
-0.22891 -0.624423 -1.43169
-0.22891 -0.624423 -1.43169
-0.811656 -0.792846 -1.65566
-0.811656 -0.792846 -1.65566
0.600356 -0.0210101 -1.24318
0.600356 -0.0210101 -1.24318
0.600356 -0.0210101 -1.24318
-0.144492 0.706063 -1.29967
-0.144492 0.706063 -1.29967
-0.144492 0.706063 -1.29967
-0.267592 0.615091 -1.54467
-0.267592 0.615091 -1.54467
-0.0375745 1.49968 -0.854546
-0.0375745 1.49968 -0.854546
-0.540388 1.33457 -0.537106
-0.183713 1.24373 0.0948604
-0.183713 1.24373 0.0948604
0.305193 1.29369 -0.813112
0.125873 0.339662 -0.439297
0.571139 0.542636 -0.408917
0.608766 0.850924 0.205809
0.788544 0.623299 0.341148
-0.0439611 0.273262 0.614118
-0.343188 0.0408887 0.525767
-0.343188 0.0408887 0.525767
0.0279556 -0.920032 0.789544
0.410897 -0.296966 0.42794
0.410897 -0.296966 0.42794
-0.0605656 -1.05433 0.524498
-0.0605656 -1.05433 0.524498
0.2384 -1.38313 1.15336
0.2384 -1.38313 1.15336
0.2384 -1.38313 1.15336
0.109651 -1.71293 0.747474
0.76425 -0.779458 1.1111
0.76425 -0.779458 1.1111
-0.276363 -1.42074 1.44834
-0.967657 -1.25929 0.683723
-0.745788 -0.0658798 1.83979
-0.745788 -0.0658798 1.83979
-0.745788 -0.0658798 1.83979
-0.0724383 0.263089 0.7103
-0.185481 0.269547 0.127017
-0.185481 0.269547 0.127017
0.0772815 0.306899 -0.356982
0.0772815 0.306899 -0.356982
0.0772815 0.306899 -0.356982
0.247818 0.248732 0.101624
0.247818 0.248732 0.101624
0.624049 0.789883 0.643878
0.373057 0.671868 0.577382
0.597773 -0.554672 0.17446
0.162205 0.0810189 -0.575976
0.203027 -0.224749 -0.741047
0.56424 -0.139805 0.166048
0.0129265 -0.395643 0.848443
0.189303 -0.413064 1.43748
0.151152 -1.6912 1.47815
0.843375 -1.76776 0.91835
0.843375 -1.76776 0.91835
1.25703 -1.42838 0.435394
0.9039 -0.458266 0.582043
0.9039 -0.458266 0.582043
1.05637 -0.219119 0.627351
1.05637 -0.219119 0.627351
1.13926 0.747518 -0.0192997
1.13926 0.747518 -0.0192997
-0.613345 -0.387008 -0.696086
-0.613345 -0.387008 -0.696086
-0.310017 -0.990759 -0.554356
-0.228485 0.508607 -0.526664
-0.184837 0.211919 0.247191
0.199084 -0.669597 0.479326
0.265536 -0.526631 0.0786757
0.265536 -0.526631 0.0786757
-0.20657 -0.00733259 1.19836
0.496527 0.240994 0.606273
0.325484 -0.56922 0.38955
0.508466 -0.38587 0.155286
